Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
..REGION II (CAGAYAN VALLEY),"CARROTS, 1 KG",64.36,65.16,52.69,54.85,51.85,53.49,52.91,58.77,60.90,60.89,55.30,50.64,56.82,49.58,43.63,43.94,42.55,45.45,51.85,54.83,50.76,45.29,47.13,55.48,55.93,48.87,61.85,56.95,51.04,47.82,46.01,54.50,72.93,66.68,51.30,49.06,56.23,55.23,55.80,53.48,40.25,36.72,40.58,38.69,45.02,47.79,54.78,62.34,64.92,72.57,65.27,51.87,56.98,43.60,37.55,40.55,48.94,52.51,56.03,48.09,42.89,43.83,65.04,76.06,51.01,72.94,69.19,61.67,52.26,45.90,44.07,40.63,54.20,67.83,99.21,86.69,67.09,63.47,55.70,54.15,52.48,53.84,48.98,49.49,56.56,70.26,123.63,120.29,89.97,63.54,69.91,56.81,42.37,41.12,68.79,67.98,61.54,74.49,60.63,62.66,67.19,66.41,62.66,61.05,59.06,48.60,42.19,48.91,42.19,42.03,66.56,54.69,54.38,52.66,72.66,95.47,56.62,106.88,90.47,74.22,56.85,48.44,42.97,43.28,70.22,103.48,77.68,86.71,80.61,73.48
..REGION II (CAGAYAN VALLEY),"CASSAVA, 1 KG",19.03,19.54,19.81,16.49,16.69,16.59,16.25,16.41,17.03,17.27,17.43,17.43,17.50,17.43,17.43,17.43,17.55,17.55,17.55,17.55,17.31,17.37,17.12,16.81,16.81,17.33,18.28,19.06,19.06,19.19,19.13,19.13,18.97,18.97,18.97,18.97,19.13,18.25,18.93,19.60,18.98,18.82,17.63,17.63,17.63,17.47,17.47,17.47,17.63,17.63,20.41,18.20,20.85,21.16,20.22,19.48,19.59,18.88,17.69,17.85,17.85,19.64,18.59,17.88,19.14,16.43,17.75,18.65,18.10,17.41,16.77,15.51,18.08,17.53,17.66,18.59,18.38,17.57,18.84,17.91,17.88,18.62,19.10,19.05,20.58,19.41,19.44,21.31,22.22,22.22,19.72,22.16,22.00,21.03,21.15,21.47,23.10,22.93,23.41,23.41,23.16,22.85,22.85,22.46,23.66,23.60,22.66,22.97,22.66,23.13,22.82,22.97,22.81,22.82,25.00,24.22,23.28,24.53,24.53,25.00,24.85,23.60,22.97,23.91,24.54,24.85,24.86,24.54,24.55,24.39
..REGION II (CAGAYAN VALLEY),"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION II (CAGAYAN VALLEY),"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION II (CAGAYAN VALLEY),"POTATO, 1 KG",54.81,51.19,49.52,48.73,46.21,45.92,48.43,53.26,58.47,61.23,61.58,57.11,53.04,49.36,47.27,47.85,48.27,53.17,55.75,56.23,51.33,58.11,63.92,67.34,66.73,55.44,72.58,72.76,70.15,67.41,64.06,64.24,62.25,61.10,66.52,66.85,66.81,61.82,66.38,59.02,55.78,55.32,52.58,51.29,50.75,50.66,55.60,56.01,57.92,62.00,63.88,55.90,65.60,64.19,63.61,62.57,62.28,62.81,64.73,65.19,68.23,78.00,88.35,88.55,69.51,81.98,72.02,65.49,60.25,62.23,65.14,64.40,67.64,67.14,68.22,69.93,68.35,67.73,72.34,69.10,68.60,66.72,67.14,62.64,63.85,63.72,70.44,76.30,90.97,83.79,71.30,77.46,66.22,60.95,67.06,69.85,73.26,78.83,79.13,87.00,94.63,99.50,89.63,78.63,86.75,85.00,90.25,99.75,86.50,85.38,83.50,81.75,77.00,73.25,83.88,103.25,86.36,106.00,102.38,84.63,75.95,72.04,65.54,65.75,73.42,75.23,86.35,87.25,83.24,81.48
..REGION II (CAGAYAN VALLEY),"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION II (CAGAYAN VALLEY),"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION II (CAGAYAN VALLEY),"SWEET POTATO (CAMOTE), NATIVE, 1 KG",28.83,29.61,27.97,27.70,27.28,26.91,27.03,26.88,27.35,29.63,29.88,29.95,28.25,30.50,29.63,29.63,30.23,30.75,33.50,33.23,35.13,35.50,35.63,35.35,35.25,32.86,36.25,36.00,33.23,30.93,30.68,29.95,30.13,35.48,37.63,37.63,38.45,36.83,34.43,37.13,37.38,33.50,33.00,32.13,33.73,36.75,37.38,38.75,40.13,44.63,39.38,36.99,41.50,39.89,40.00,37.88,36.25,35.38,35.88,36.25,39.63,42.50,58.31,57.50,41.75,59.38,57.20,53.05,50.30,50.25,50.50,50.63,57.13,60.00,60.08,61.08,62.13,55.98,62.20,61.13,58.63,58.50,58.38,59.13,60.75,65.00,64.13,65.88,66.00,63.00,61.89,66.13,64.13,57.63,57.00,57.25,58.19,59.75,61.56,61.75,63.50,62.50,60.00,60.78,63.44,59.75,49.38,52.21,51.29,52.63,52.53,48.79,49.67,47.67,48.90,42.79,51.59,41.58,40.21,36.21,35.09,33.46,33.71,33.21,38.53,42.80,44.80,44.51,42.68,38.90
..REGION II (CAGAYAN VALLEY),"RADDISH (LABANOS), 1 KG",28.70,28.67,28.67,28.71,31.33,30.29,29.67,31.83,34.88,35.92,35.08,35.50,31.60,32.58,32.17,32.58,33.42,33.83,36.33,36.54,35.50,34.88,35.71,37.58,37.58,34.89,37.71,35.21,34.79,36.25,38.13,39.59,40.84,40.42,38.75,39.38,34.38,37.29,37.73,36.04,33.96,32.71,35.00,34.79,35.21,37.08,37.92,38.33,35.63,39.79,29.79,35.52,37.71,33.13,34.17,31.88,41.25,43.96,44.17,40.42,37.50,40.78,49.14,43.54,39.80,38.34,37.09,36.88,32.08,37.29,36.88,42.50,47.71,42.50,45.46,47.92,46.25,40.91,42.71,43.34,40.84,43.34,45.84,46.88,62.24,60.63,64.79,70.14,60.42,60.00,53.43,57.08,55.42,51.81,60.63,65.21,61.46,60.63,59.38,63.75,65.00,59.17,51.67,59.27,53.46,46.25,42.92,49.17,58.96,66.88,55.63,55.21,57.92,58.33,70.83,75.00,57.55,83.96,57.50,53.75,58.17,60.00,63.75,66.25,71.57,81.41,98.22,73.77,62.52,69.24
..REGION II (CAGAYAN VALLEY),"GABI TUBERS, NATIVE, 1 KG",24.69,24.61,22.37,23.18,22.08,22.19,22.22,22.63,23.03,23.41,23.21,22.36,23.00,23.23,23.73,24.36,25.11,25.16,25.33,25.26,25.51,25.88,26.26,26.88,27.36,25.34,29.18,28.88,28.18,28.06,27.68,28.06,28.78,28.41,28.41,28.41,27.81,27.58,28.29,28.18,26.98,26.43,26.53,26.78,28.32,28.19,28.60,28.97,29.28,33.62,27.62,28.29,30.75,30.12,29.49,29.24,29.44,27.53,26.65,26.23,26.86,27.08,29.45,29.86,28.56,28.71,28.89,28.27,27.80,27.70,27.40,28.82,28.52,29.56,27.59,27.54,27.77,28.21,27.94,28.19,27.96,27.67,28.51,28.52,30.94,30.65,30.19,30.56,29.98,30.93,29.34,32.44,32.21,30.44,30.57,33.64,34.80,34.68,36.22,35.97,36.60,36.82,37.58,34.33,38.09,38.04,37.25,37.29,37.17,39.71,39.92,39.30,39.47,39.16,47.20,48.35,40.08,48.22,43.56,39.81,40.31,39.08,38.71,38.08,38.98,40.01,40.55,41.30,40.55,40.76
..REGION II (CAGAYAN VALLEY),"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"CARROTS, 1 KG",66.74,67.56,42.84,54.38,49.38,48.50,45.25,48.13,55.00,53.25,48.75,38.75,51.54,38.38,38.13,41.88,33.75,37.50,46.25,46.25,40.00,38.13,41.25,55.00,58.13,42.89,66.25,62.50,56.88,48.75,43.75,53.75,73.75,71.25,56.25,51.88,50.63,51.88,57.29,50.00,34.38,31.88,36.88,33.75,34.38,42.50,47.50,65.63,55.00,63.13,55.00,45.84,53.75,38.75,31.88,38.75,47.50,52.50,50.00,51.25,45.63,41.88,55.00,73.13,48.34,74.38,71.88,69.38,61.25,53.13,39.75,43.75,52.50,83.75,112.50,95.00,70.00,68.94,51.25,48.75,50.00,51.25,45.63,46.88,62.50,72.50,128.75,125.00,81.25,46.25,67.50,51.25,41.25,38.75,78.75,66.25,63.75,78.75,57.50,61.88,65.00,63.75,58.13,60.42,56.25,44.38,42.50,47.50,43.13,44.38,73.75,58.13,58.13,52.50,62.50,85.63,55.73,88.75,93.75,70.63,63.00,48.75,43.75,41.25,64.56,94.45,76.51,84.88,76.51,70.57
....Cagayan,"CASSAVA, 1 KG",26.25,26.65,28.55,21.69,22.88,23.25,21.88,21.88,23.13,23.13,23.13,23.13,23.80,23.13,23.13,23.13,23.63,23.63,23.63,23.63,23.00,23.25,23.50,23.50,23.50,23.39,25.00,25.00,25.00,25.25,25.00,25.00,25.00,25.00,25.00,25.00,25.63,24.38,25.02,24.38,24.38,24.38,25.88,25.88,26.50,26.50,26.50,26.50,26.50,27.13,27.13,25.97,32.00,30.75,28.88,28.88,29.38,29.38,28.75,30.00,30.00,30.00,25.83,25.00,29.07,24.17,24.17,24.17,22.50,22.50,22.50,22.50,28.75,28.75,29.17,31.88,31.88,26.08,31.88,31.88,31.88,33.13,34.38,34.38,30.00,30.00,30.00,35.63,38.75,38.75,33.39,38.75,39.38,39.38,39.38,39.38,40.63,40.63,41.25,41.25,40.00,40.00,40.63,40.06,43.13,41.88,39.38,39.38,39.38,40.63,39.38,37.50,37.50,36.88,41.25,38.13,39.54,39.38,39.38,41.88,41.88,37.50,37.50,39.38,41.91,41.91,41.91,41.91,42.55,40.59
....Cagayan,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"POTATO, 1 KG",39.08,38.40,38.40,36.23,34.45,33.97,34.45,36.10,52.85,61.17,64.13,64.13,44.45,33.96,33.96,35.02,33.84,35.62,36.52,40.08,28.49,42.74,70.06,68.86,59.96,43.26,67.68,72.42,62.22,63.41,64.12,61.16,49.88,47.50,61.25,61.25,61.25,56.25,60.70,43.13,38.13,35.63,31.88,31.88,30.63,32.50,32.50,41.63,41.63,47.88,45.38,37.73,60.63,55.00,52.50,52.50,52.50,57.50,55.00,55.00,53.75,67.50,68.13,75.00,58.75,70.00,68.75,60.00,51.25,50.63,50.63,54.38,54.38,55.63,56.88,63.13,63.13,58.23,63.13,59.38,60.00,59.38,59.38,51.88,53.75,50.63,56.25,65.63,92.50,67.50,61.62,61.88,56.88,46.25,54.38,53.13,65.00,63.75,60.63,70.00,76.88,91.25,71.88,64.33,70.00,68.75,73.75,83.33,73.75,75.63,72.50,66.25,61.25,55.00,62.50,78.13,70.07,85.00,84.38,68.13,61.00,50.63,48.13,48.13,53.93,61.46,68.42,64.37,62.62,63.02
....Cagayan,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",19.21,18.50,16.91,19.38,20.00,20.63,20.63,20.63,22.38,21.88,20.63,20.63,20.12,21.88,21.88,23.13,23.13,23.13,24.38,24.25,32.50,32.50,32.50,30.63,30.63,26.71,32.50,32.50,29.38,28.50,27.75,26.75,25.63,25.50,26.88,28.13,27.88,29.75,28.43,30.00,29.38,25.63,25.00,22.50,25.00,26.25,27.50,33.75,33.13,33.75,28.75,28.39,38.75,37.55,36.88,26.88,31.25,28.75,26.25,28.13,35.63,35.63,37.81,39.38,33.57,39.38,36.88,31.50,27.75,29.38,30.00,30.00,36.88,34.38,36.88,38.75,40.00,34.32,39.38,39.38,33.75,33.13,33.75,33.75,27.50,31.88,33.13,35.63,42.50,47.50,35.94,52.50,47.50,40.00,35.00,36.88,37.50,38.13,38.75,38.75,40.00,40.00,43.75,40.73,44.38,41.25,38.75,38.33,40.00,41.88,41.88,43.75,48.13,45.00,45.00,46.25,42.88,42.50,41.25,35.00,33.13,32.50,33.13,36.25,38.52,42.49,46.45,45.31,44.18,39.22
....Cagayan,"RADDISH (LABANOS), 1 KG",23.52,23.44,23.44,24.00,31.25,31.88,31.25,31.50,39.38,36.25,30.00,31.25,29.76,25.00,25.00,26.25,28.75,30.00,35.00,33.13,30.00,30.63,33.13,36.25,36.25,30.78,36.25,33.75,31.25,34.38,38.75,41.88,44.38,43.13,38.13,40.00,32.50,38.13,37.71,33.75,31.25,30.63,34.38,33.13,30.63,35.00,40.00,43.75,35.63,31.88,31.25,34.27,45.63,36.88,37.50,35.00,55.00,55.63,46.88,45.00,41.88,46.88,51.88,43.13,45.11,40.63,40.63,38.75,33.75,38.75,33.75,43.13,55.63,45.63,50.13,49.38,49.38,43.30,49.38,40.63,41.88,50.00,50.00,52.50,71.25,70.63,74.38,95.00,72.50,70.00,61.51,68.75,65.00,58.75,69.38,73.13,69.38,64.38,60.63,63.75,63.75,62.50,56.25,64.64,51.25,45.00,48.75,62.50,65.63,64.38,63.13,59.38,61.25,58.75,66.25,72.50,59.90,86.25,72.50,67.50,62.00,61.25,67.50,73.75,86.60,89.99,95.40,66.98,58.18,73.99
....Cagayan,"GABI TUBERS, NATIVE, 1 KG",37.36,36.93,25.77,37.63,36.63,36.88,37.50,38.75,41.25,41.25,41.25,38.75,37.50,42.50,42.50,42.50,46.88,46.88,46.25,43.75,45.00,45.63,45.63,46.88,46.88,45.11,46.88,46.25,45.00,44.38,42.50,43.13,45.00,43.13,43.13,43.13,41.38,40.63,43.71,41.88,35.63,33.75,34.38,33.88,34.50,33.83,35.00,36.88,38.13,38.13,38.13,36.18,43.75,46.25,38.75,38.75,43.13,33.13,33.13,30.63,34.38,35.13,44.38,44.38,38.82,43.75,46.25,42.50,38.13,38.13,37.50,41.25,36.88,40.63,36.88,34.38,34.38,39.22,35.63,36.88,36.88,35.63,35.63,35.63,44.38,41.88,42.50,42.50,42.50,42.50,39.38,42.50,41.25,40.00,38.75,41.25,46.25,46.25,50.00,48.75,50.00,52.50,55.00,46.04,53.75,55.00,51.25,49.17,52.50,53.75,53.75,51.88,55.00,51.25,58.13,60.63,53.84,57.50,55.00,41.88,38.13,38.75,40.63,40.00,40.00,42.50,43.75,46.88,42.50,43.96
....Cagayan,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"CARROTS, 1 KG",60.00,60.00,60.00,60.00,60.00,60.00,60.00,61.25,65.00,63.75,61.25,61.25,61.04,61.25,41.88,41.25,41.25,45.63,50.00,50.00,55.00,55.00,55.00,56.25,57.50,50.83,58.75,58.75,58.75,58.75,58.75,58.75,80.00,80.00,50.00,40.00,58.75,50.00,59.27,58.75,30.00,30.00,40.00,40.00,50.00,50.00,50.00,50.00,70.00,70.00,69.38,50.68,68.75,62.50,49.38,44.38,51.88,55.00,56.25,48.13,38.75,41.25,70.00,87.50,56.15,76.25,73.75,61.25,55.00,52.50,46.25,41.25,56.25,62.50,95.00,85.00,77.50,65.21,62.50,53.75,55.00,55.00,56.25,58.75,65.00,82.50,142.50,142.50,90.00,66.25,77.50,63.75,47.50,50.00,67.50,78.75,73.75,82.50,67.50,70.00,73.75,66.25,72.50,67.81,66.25,47.50,43.75,55.00,53.75,43.75,77.50,62.50,60.00,58.75,71.25,100.00,61.67,136.25,97.50,81.25,58.75,48.75,44.38,48.75,79.66,118.31,85.61,89.18,96.31,82.06
....Isabela,"CASSAVA, 1 KG",22.91,22.91,22.91,21.48,21.10,20.34,20.34,20.34,20.34,20.34,20.34,20.34,21.14,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.55,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,20.62,19.86,20.56,19.86,19.86,19.86,17.57,17.57,17.41,17.41,16.80,16.80,18.33,18.33,17.57,18.11,17.57,20.62,20.62,19.86,18.33,15.28,12.99,12.99,13.75,12.60,12.99,12.99,15.88,12.99,12.99,13.75,13.75,15.28,15.28,19.86,19.86,19.86,19.86,19.86,19.86,16.93,20.24,20.63,19.10,19.10,19.10,20.63,20.63,20.63,20.63,19.38,20.63,20.63,20.11,20.63,20.63,20.63,20.63,20.63,20.63,19.38,21.88,21.25,21.25,23.13,21.25,20.99,21.25,21.25,20.63,21.25,21.25,21.88,22.50,22.50,22.50,21.88,21.88,21.88,21.72
....Isabela,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"POTATO, 1 KG",50.02,48.16,44.95,44.86,44.72,42.11,41.86,50.63,61.25,58.75,60.00,60.00,50.61,52.50,44.45,41.25,41.25,50.63,58.75,58.75,52.50,60.00,60.00,60.00,62.50,53.55,52.50,52.50,60.00,60.00,55.00,55.00,55.00,50.00,57.50,57.50,58.13,59.38,56.04,49.38,40.63,45.00,46.25,39.38,39.38,39.38,39.38,39.38,39.38,49.38,48.13,42.92,48.13,50.00,51.25,49.38,49.38,51.88,55.63,55.00,61.88,78.75,110.00,102.50,63.65,81.25,70.00,55.00,53.75,57.50,62.50,61.25,68.75,68.75,70.00,65.63,59.38,64.48,63.13,58.13,58.75,56.25,58.75,55.00,61.25,60.00,70.00,75.00,85.00,79.38,65.05,71.25,50.63,52.50,60.00,61.25,61.25,73.75,68.75,83.75,92.50,86.25,81.25,70.26,75.00,71.25,81.25,86.67,81.25,80.00,76.25,75.00,67.50,65.00,68.75,101.25,77.43,110.00,95.00,70.00,57.50,50.00,46.25,48.75,56.96,52.58,73.39,73.94,72.30,67.22
....Isabela,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",22.81,23.69,23.69,22.26,21.40,20.78,20.78,21.88,23.75,27.50,30.00,30.00,24.05,26.88,24.38,25.00,25.00,25.00,31.25,31.25,32.50,31.88,31.88,31.88,32.50,29.12,32.50,32.50,25.00,25.00,25.00,20.00,20.00,31.25,31.25,31.25,42.50,32.50,29.06,33.75,35.00,18.75,18.75,18.13,18.13,23.13,23.13,23.13,23.13,28.13,28.75,24.33,28.75,30.00,30.00,28.75,25.63,27.50,30.00,28.75,35.00,42.50,48.75,41.25,33.07,41.25,41.25,36.25,32.50,30.63,28.13,31.25,35.00,41.25,35.00,38.75,35.00,35.52,37.50,33.13,31.88,34.38,33.13,34.38,40.63,45.63,53.13,55.63,51.88,46.88,41.52,48.13,43.13,36.25,34.38,31.88,33.75,39.38,45.63,46.88,55.00,45.63,44.38,42.04,44.38,40.00,38.13,43.33,44.38,43.75,50.00,48.13,50.00,50.00,50.00,48.75,45.90,50.00,43.75,40.00,36.88,31.88,32.50,28.75,36.96,42.10,45.70,47.23,47.23,40.25
